owner	BAKEHOUSE	BEER & WINE	BREAD	BULK	CHEESE	DELI	FISH&SEAFOOD	FLOWERS	FROZEN	GEN MERCH	HERBS&SPICES	JUICE BAR	MEAT	PACKAGED GROCERY	PERSONAL CARE	PRODUCE	REF GROCERY	SUPPLEMENTS	total_spend
23189	0.0	0.0	0.0	0.07	0.0	0.04	0.0	0.0	0.0	0.04	0.03	0.02	0.1	0.09	0.1	0.23	0.01	0.25	1457.13
23190	0.0	0.0	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.75	0.0	0.0	56.51
23191	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.3	0.02	0.06	0.04	0.43	625.45
23192	0.0	0.0	0.0	0.04	0.09	0.05	0.02	0.0	0.03	0.02	0.01	0.0	0.03	0.32	0.08	0.17	0.11	0.02	2708.45
23193	0.0	0.0	0.0	0.15	0.05	0.02	0.0	0.0	0.04	0.0	0.0	0.0	0.06	0.4	0.02	0.23	0.03	0.0	250.45
23194	0.0	0.0	0.0	0.09	0.03	0.03	0.0	0.0	0.03	0.11	0.03	0.01	0.07	0.21	0.03	0.24	0.04	0.08	1088.9
23196	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.0	0.0	7.77
23197	0.0	0.0	0.0	0.0	0.0	0.06	0.01	0.0	0.0	0.04	0.0	0.19	0.05	0.09	0.06	0.4	0.06	0.04	1035.77
23198	0.02	0.0	0.0	0.06	0.05	0.08	0.0	0.0	0.07	0.0	0.0	0.0	0.03	0.3	0.04	0.17	0.16	0.02	1509.37
23199	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.01	0.33	0.0	0.0	0.0	0.1	0.09	0.14	0.22	0.03	0.0	604.0
23200	0.01	0.0	0.01	0.0	0.0	0.0	0.04	0.0	0.07	0.01	0.0	0.0	0.23	0.14	0.01	0.34	0.1	0.03	1773.68
23201	0.0	0.0	0.0	0.19	0.0	0.03	0.1	0.02	0.01	0.02	0.03	0.0	0.0	0.1	0.02	0.39	0.07	0.03	7252.7
23202	0.0	0.0	0.0	0.02	0.01	0.17	0.03	0.0	0.08	0.03	0.0	0.0	0.08	0.23	0.15	0.12	0.05	0.03	4628.84
23203	0.0	0.0	0.0	0.04	0.02	0.02	0.0	0.0	0.03	0.03	0.01	0.0	0.09	0.35	0.03	0.2	0.07	0.1	11515.36
23205	0.03	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.07	0.23	0.02	0.19	0.06	0.12	0.0	0.16	0.08	0.0	96.61
23206	0.0	0.0	0.01	0.02	0.02	0.22	0.27	0.02	0.03	0.01	0.0	0.0	0.0	0.11	0.02	0.11	0.08	0.09	661.69
23207	0.03	0.0	0.0	0.19	0.01	0.09	0.0	0.0	0.03	0.0	0.03	0.0	0.0	0.27	0.06	0.04	0.22	0.01	1178.25
23208	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41	0.0	0.26	0.0	0.0	69.46
23210	0.0	0.0	0.02	0.03	0.01	0.02	0.01	0.0	0.02	0.0	0.01	0.0	0.12	0.35	0.05	0.17	0.15	0.04	826.1
23211	0.0	0.0	0.0	0.17	0.0	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.03	0.05	0.0	0.23	278.33
23212	0.0	0.0	0.04	0.01	0.02	0.07	0.03	0.0	0.03	0.0	0.0	0.0	0.16	0.19	0.05	0.33	0.07	0.0	993.8
23213	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.79
23214	0.0	0.0	0.0	0.04	0.0	0.29	0.06	0.0	0.06	0.01	0.01	0.0	0.04	0.24	0.04	0.15	0.04	0.01	6342.67
23215	0.01	0.0	0.02	0.03	0.01	0.17	0.0	0.0	0.04	0.03	0.0	0.0	0.16	0.03	0.08	0.14	0.08	0.2	1052.79
23216	0.0	0.0	0.0	0.24	0.0	0.05	0.02	0.0	0.01	0.0	0.01	0.0	0.32	0.16	0.0	0.09	0.06	0.03	1957.41
23217	0.0	0.0	0.0	0.04	0.0	0.04	0.0	0.0	0.07	0.06	0.0	0.0	0.26	0.21	0.01	0.25	0.03	0.02	3157.38
23218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.14	0.23	0.0	0.41	0.12	0.0	131.07
23219	0.04	0.0	0.03	0.06	0.03	0.11	0.0	0.03	0.02	0.08	0.0	0.01	0.03	0.2	0.0	0.14	0.18	0.04	994.83
23220	0.01	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.03	0.0	0.0	0.0	0.06	0.13	0.0	0.01	0.0	0.72	238.22
23221	0.0	0.0	0.0	0.05	0.01	0.02	0.02	0.0	0.03	0.02	0.01	0.0	0.01	0.28	0.03	0.34	0.07	0.1	10414.26
23222	0.01	0.0	0.0	0.15	0.0	0.08	0.13	0.0	0.03	0.0	0.0	0.01	0.08	0.15	0.02	0.26	0.09	0.0	312.81
23223	0.0	0.0	0.01	0.04	0.04	0.01	0.01	0.0	0.02	0.01	0.0	0.0	0.12	0.26	0.08	0.19	0.15	0.05	8206.03
23224	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	9.72
23225	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46	0.47	0.04	0.03	0.0	263.58
23226	0.01	0.0	0.0	0.11	0.01	0.15	0.0	0.0	0.01	0.12	0.04	0.0	0.12	0.19	0.12	0.05	0.07	0.02	524.37
23228	0.0	0.0	0.0	0.02	0.05	0.11	0.0	0.0	0.06	0.05	0.0	0.0	0.0	0.12	0.0	0.21	0.37	0.02	723.0
23229	0.0	0.0	0.01	0.0	0.05	0.04	0.0	0.0	0.06	0.0	0.0	0.02	0.09	0.22	0.02	0.24	0.24	0.0	861.29
23231	0.0	0.0	0.0	0.0	0.0	0.76	0.0	0.0	0.14	0.0	0.0	0.0	0.04	0.04	0.0	0.03	0.0	0.0	75.4
23232	0.0	0.0	0.0	0.07	0.08	0.28	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.09	0.21	0.0	76.07
23233	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.12	0.25	0.36	0.0	30.23
23234	0.01	0.0	0.03	0.28	0.0	0.38	0.0	0.0	0.0	0.0	0.03	0.01	0.0	0.12	0.04	0.0	0.1	0.0	181.6
23235	0.0	0.0	0.15	0.06	0.03	0.02	0.0	0.02	0.11	0.04	0.0	0.01	0.1	0.17	0.1	0.06	0.11	0.01	867.78
23236	0.02	0.0	0.0	0.02	0.0	0.03	0.0	0.0	0.19	0.03	0.0	0.0	0.0	0.31	0.13	0.1	0.17	0.0	745.92
23237	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.05	0.0	0.0	0.0	0.21	0.42	0.0	0.05	0.0	0.21	85.31
23238	0.02	0.0	0.02	0.02	0.01	0.28	0.03	0.01	0.02	0.02	0.0	0.04	0.08	0.18	0.04	0.12	0.07	0.04	1696.71
23239	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.31	0.0	43.68
23240	0.0	0.0	0.0	0.1	0.0	0.18	0.0	0.0	0.0	0.01	0.02	0.05	0.0	0.1	0.01	0.34	0.17	0.02	1300.24
23241	0.0	0.0	0.0	0.2	0.01	0.08	0.0	0.0	0.0	0.0	0.01	0.0	0.2	0.1	0.02	0.28	0.09	0.0	893.36
23242	0.0	0.0	0.01	0.14	0.02	0.01	0.03	0.12	0.0	0.02	0.04	0.01	0.07	0.1	0.0	0.26	0.16	0.0	518.25
23243	0.0	0.0	0.0	0.18	0.06	0.05	0.01	0.01	0.01	0.01	0.01	0.0	0.01	0.25	0.03	0.29	0.04	0.01	4818.12
23245	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48	0.0	0.15	0.0	0.0	10.04
23247	0.06	0.0	-0.0	0.0	0.0	0.5	0.0	0.0	0.06	0.0	0.0	0.05	0.06	0.16	0.0	0.1	0.02	0.0	130.4
23248	0.01	0.0	0.0	0.08	0.02	0.05	0.07	0.01	0.03	0.02	0.0	0.02	0.02	0.17	0.08	0.25	0.17	0.0	2230.1
23249	0.0	0.0	0.01	0.03	0.02	0.03	0.04	0.02	0.0	0.07	0.0	0.01	0.06	0.23	0.07	0.22	0.13	0.04	2909.98
23250	0.0	0.0	0.02	0.05	0.02	0.02	0.0	0.02	0.02	0.01	0.0	0.0	0.19	0.12	0.07	0.2	0.13	0.11	1213.58
23251	0.0	0.0	0.0	0.13	0.02	0.01	0.01	0.0	0.08	0.0	0.04	0.0	0.28	0.13	0.03	0.16	0.07	0.04	4833.6
23252	0.01	0.0	0.04	0.11	0.02	0.13	0.0	0.03	0.09	0.0	0.0	0.0	0.0	0.18	0.0	0.15	0.24	0.0	257.39
23253	0.0	0.0	0.05	0.1	0.17	0.02	0.0	0.0	0.0	0.0	0.01	0.0	0.12	0.13	0.1	0.18	0.12	0.0	152.76
23254	0.0	0.0	0.0	0.07	0.0	0.22	0.0	0.07	0.1	0.0	0.0	0.0	0.07	0.23	0.0	0.1	0.09	0.05	246.39
23255	0.0	0.0	0.0	0.05	0.02	0.0	0.03	0.0	0.03	0.0	0.0	0.0	0.04	0.04	0.0	0.08	0.04	0.66	2245.0
23256	0.0	0.0	0.0	0.08	0.03	0.11	0.03	0.0	0.0	0.0	0.0	0.0	0.07	0.17	0.05	0.27	0.06	0.12	1880.23
23257	0.0	0.0	0.0	0.32	0.06	0.0	0.02	0.01	0.0	0.01	0.02	0.0	0.0	0.19	0.04	0.17	0.16	0.01	7605.16
23258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38	0.37	0.25	0.0	0.0	77.27
23260	0.0	0.0	0.0	0.05	0.0	0.03	0.11	0.0	0.0	0.0	0.0	0.06	0.15	0.0	0.0	0.56	0.04	0.0	127.71
23261	0.0	0.0	0.0	0.02	0.02	0.01	0.06	0.02	0.02	0.02	0.01	0.05	0.19	0.22	0.1	0.16	0.1	0.0	1517.11
23262	0.0	0.0	0.01	0.0	0.0	0.14	0.0	0.02	0.0	0.02	0.0	0.21	0.02	0.04	0.0	0.01	0.01	0.53	602.64
23263	0.01	0.0	0.01	0.13	0.0	0.0	0.0	0.0	0.0	0.02	0.04	0.0	0.16	0.06	0.08	0.3	0.14	0.03	1474.44
23264	0.0	0.0	0.02	0.54	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.16	0.03	0.0	410.41
23265	0.0	0.0	0.0	0.11	0.01	0.1	0.0	0.03	0.02	0.0	0.05	0.08	0.08	0.17	0.03	0.06	0.2	0.07	1309.14
23266	0.0	0.0	0.03	0.12	0.0	0.04	0.0	0.0	0.09	0.01	0.01	0.06	0.01	0.22	0.01	0.19	0.21	0.0	2940.01
23267	0.01	0.0	0.0	0.15	0.05	0.13	0.0	0.0	0.01	0.02	0.03	0.01	0.05	0.35	0.03	0.11	0.07	0.0	622.1
23268	0.0	0.0	0.03	0.14	0.03	0.01	0.0	0.0	0.1	0.03	0.01	0.01	0.01	0.24	0.04	0.28	0.08	0.0	4986.4
23269	0.0	0.0	0.0	0.15	0.03	0.05	0.0	0.01	0.03	0.05	0.01	0.03	0.04	0.14	0.07	0.2	0.14	0.02	4111.51
23270	0.0	0.0	0.0	0.04	0.03	0.05	0.01	0.0	0.09	0.02	0.0	0.0	0.07	0.4	0.1	0.06	0.04	0.07	4885.77
23271	0.0	0.0	0.18	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.01	0.0	0.36	0.35	0.0	0.04	0.0	0.0	59.99
23272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.11	0.42	0.19	0.13	74.47
23273	0.0	0.0	0.0	0.09	0.0	0.01	0.0	0.0	0.0	0.01	0.0	0.02	0.0	0.08	0.65	0.13	0.01	0.0	1151.9
23274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.34	0.0	0.33	0.23	0.0	96.24
23275	0.0	0.0	0.0	0.07	0.01	0.15	0.0	0.0	0.0	0.0	0.01	0.0	0.44	0.05	0.01	0.22	0.01	0.04	1136.89
23276	0.0	0.0	0.07	0.04	0.0	0.05	0.0	0.0	0.25	0.01	0.01	0.0	0.01	0.23	0.03	0.0	0.18	0.14	14071.53
23277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	-0.0	0.05	0.0	0.04	0.89	56.21
23278	0.0	0.0	0.0	0.28	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.5	0.0	0.12	894.37
23279	0.01	0.0	0.0	0.02	0.02	0.09	0.04	0.0	0.14	0.02	0.0	0.01	0.02	0.29	0.07	0.15	0.11	0.02	7578.36
23280	0.0	0.0	0.03	0.17	0.0	0.01	0.02	0.0	0.01	0.0	0.0	0.0	0.04	0.35	0.02	0.26	0.07	0.02	3650.99
23281	0.0	0.0	0.01	0.03	0.0	0.24	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.52	0.0	0.01	0.02	0.14	567.24
23282	0.01	0.0	0.0	0.1	0.02	0.26	0.13	0.0	0.03	0.05	0.03	0.09	0.0	0.13	0.01	0.09	0.05	0.0	1056.83
23283	0.0	0.0	0.01	0.04	0.0	0.02	0.0	0.0	0.1	0.02	0.01	0.01	0.0	0.34	0.03	0.11	0.13	0.19	6383.67
23284	0.0	0.0	0.0	0.02	0.04	0.3	0.0	0.03	0.05	0.07	0.0	0.0	0.02	0.26	0.0	0.13	0.01	0.06	342.79
23285	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.19	0.45	0.06	0.18	0.05	0.0	1366.68
23286	0.02	0.0	0.02	0.0	0.0	0.13	0.18	0.0	0.05	0.1	0.0	0.0	0.2	0.07	0.03	0.11	0.09	0.0	277.03
23287	0.0	0.0	0.08	0.06	0.0	0.01	0.0	0.0	0.01	0.05	0.0	0.0	0.12	0.3	0.0	0.31	0.06	0.0	301.11
23288	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.21	0.0	0.02	0.0	0.0	0.05	0.34	0.03	0.17	0.09	0.02	449.38
23289	0.0	0.0	0.0	0.24	0.05	0.02	0.0	0.0	0.02	0.01	0.01	0.0	0.05	0.14	0.04	0.27	0.16	0.0	2385.6
23290	0.0	0.0	0.01	0.06	0.05	0.07	0.02	0.0	0.03	0.04	0.0	0.0	0.12	0.29	0.04	0.15	0.11	0.0	594.49
23291	0.0	0.0	0.0	0.06	0.03	0.06	0.02	0.0	0.08	0.03	0.01	0.0	0.09	0.24	0.04	0.23	0.1	0.01	22119.45
23292	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.68
23293	0.0	0.0	0.01	0.01	0.08	0.19	0.0	0.0	0.17	0.01	0.0	0.01	0.03	0.19	0.0	0.18	0.11	0.0	2444.64
23294	0.05	0.0	0.02	0.14	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.11	0.25	0.0	137.08
23295	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.08	0.19	0.0	0.05	0.02	0.1	0.05	0.33	0.06	0.04	214.57
23296	0.0	0.0	0.0	0.06	0.0	0.01	0.0	0.0	0.08	0.01	0.01	0.0	0.17	0.26	0.05	0.17	0.14	0.04	9727.33
23297	0.01	0.0	0.01	0.09	0.0	0.13	0.0	0.0	0.04	0.0	0.03	0.0	0.0	0.3	0.11	0.05	0.16	0.07	639.91
23298	0.0	0.0	0.02	0.07	0.0	0.28	0.0	0.0	0.02	0.0	0.0	0.12	0.0	0.17	0.03	0.24	0.04	0.0	877.49
23299	0.0	0.0	0.03	0.01	0.0	0.2	0.0	0.07	0.07	0.02	0.0	0.0	0.0	0.19	0.01	0.22	0.13	0.05	930.29
23300	0.0	0.0	0.01	0.01	0.02	0.08	0.01	0.0	0.03	0.27	0.0	0.03	0.04	0.22	0.15	0.08	0.07	0.0	491.96
23301	0.0	0.0	0.03	0.1	0.02	0.02	0.01	0.0	0.01	0.01	0.03	0.0	0.07	0.12	0.03	0.19	0.12	0.24	1824.84
23302	0.0	0.0	0.0	0.01	0.09	0.32	0.03	0.0	0.02	0.0	0.23	0.02	0.0	0.1	0.0	0.13	0.05	0.0	171.16
23303	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.11
23304	0.0	0.0	0.0	0.17	0.0	0.01	0.06	0.0	0.03	0.0	0.01	0.02	0.01	0.15	0.02	0.19	0.05	0.27	3727.8
23305	0.02	0.0	0.01	0.06	0.05	0.31	0.0	0.0	0.04	0.02	0.0	0.0	0.16	0.08	0.1	0.12	0.02	0.01	907.28
23306	0.0	0.0	0.0	0.05	0.06	0.27	0.0	0.0	0.12	0.02	0.0	0.05	0.01	0.15	0.0	0.06	0.19	0.01	3011.44
23307	0.0	0.0	0.0	0.18	0.01	0.0	0.04	0.0	0.02	0.05	0.01	0.0	0.13	0.28	0.0	0.23	0.05	0.0	272.68
23308	0.17	0.0	0.0	0.52	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	48.28
23309	0.0	0.0	0.0	0.06	0.01	0.18	0.01	0.02	0.06	0.0	0.0	0.01	0.0	0.15	0.03	0.35	0.08	0.02	1580.5
23310	0.02	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.04	0.06	0.0	0.0	0.63	0.0	0.13	0.02	0.02	0.0	177.35
23311	0.0	0.0	0.06	0.09	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.45	0.01	0.03	0.13	70.25
23312	0.0	0.0	0.0	0.07	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.33	0.33	0.01	0.08	0.0	150.37
23313	0.0	0.0	0.0	0.07	0.01	0.08	0.0	0.02	0.0	0.02	0.03	0.02	0.01	0.29	0.14	0.17	0.09	0.05	2155.42
23314	0.19	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51	0.0	0.0	15.44
23316	0.07	0.0	0.01	0.11	0.03	0.21	0.0	0.05	0.03	0.0	0.01	0.01	0.1	0.09	0.0	0.2	0.09	0.0	1239.14
23317	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.14	0.0	0.12	0.03	0.0	0.07	0.31	0.0	0.03	0.11	112.65
23318	0.02	0.0	0.02	0.04	0.04	0.05	0.0	0.04	0.03	0.08	0.01	0.03	0.06	0.19	0.09	0.11	0.13	0.07	780.34
23319	0.0	0.0	0.0	0.03	0.0	0.01	0.04	0.0	0.04	0.01	0.01	0.0	0.07	0.29	0.06	0.31	0.11	0.02	368.96
23320	0.0	0.0	0.01	0.03	0.03	0.03	0.0	0.02	0.0	0.0	0.0	0.02	0.0	0.12	0.0	0.71	0.03	0.0	361.04
23321	0.0	0.0	0.01	0.21	0.02	0.02	0.02	0.0	0.01	0.01	0.01	0.0	0.06	0.11	0.12	0.2	0.13	0.07	7678.46
23322	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.08	0.0	0.0	0.72	120.07
23323	0.01	0.0	0.03	0.11	0.06	0.08	0.0	0.0	0.05	0.03	0.01	0.02	0.04	0.24	0.05	0.12	0.12	0.01	2832.37
23324	0.0	0.0	0.01	0.0	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.19	0.39	0.0	0.17	0.04	0.18	350.48
23325	0.0	0.0	0.03	0.0	0.01	0.0	0.0	0.0	0.13	0.0	0.0	0.13	0.0	0.35	0.0	0.22	0.13	0.0	111.91
23327	0.01	0.0	0.01	0.27	0.04	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.49	0.0	0.02	0.0	0.0	271.55
23328	0.01	0.0	0.0	0.07	0.04	0.18	0.0	0.0	0.01	0.09	0.0	0.01	0.02	0.14	0.14	0.21	0.08	0.0	738.97
23329	0.03	0.0	0.01	0.02	0.37	0.09	0.06	0.0	0.01	0.0	0.0	0.02	0.04	0.08	0.02	0.17	0.08	0.0	433.0
23330	0.0	0.0	0.0	0.13	0.06	0.01	0.0	0.0	0.02	0.01	0.0	0.17	0.01	0.18	0.02	0.14	0.16	0.08	1497.96
23332	0.0	0.0	0.01	0.25	0.02	0.1	0.03	0.0	0.0	0.0	0.0	0.04	0.04	0.24	0.0	0.22	0.06	0.0	562.29
23333	0.0	0.0	0.01	0.0	0.08	0.12	0.02	0.0	0.02	0.0	0.0	0.02	0.2	0.31	0.03	0.11	0.06	0.01	476.71
23334	0.0	0.0	0.0	0.05	0.03	0.05	0.0	0.0	0.08	0.01	0.0	0.0	0.0	0.2	0.01	0.24	0.21	0.12	14726.56
23335	0.0	0.0	0.0	0.0	0.03	0.44	0.0	0.0	0.1	0.0	0.0	0.03	0.0	0.14	0.06	0.09	0.11	0.0	576.34
23336	0.01	0.0	0.0	0.0	0.04	0.07	0.01	0.0	0.01	0.02	0.0	0.0	0.18	0.16	0.03	0.28	0.15	0.04	776.35
23337	0.0	0.0	0.0	0.02	0.02	0.14	0.08	0.0	0.0	0.06	0.01	0.0	0.0	0.12	0.12	0.31	0.13	0.0	552.89
23338	0.01	0.0	0.0	0.07	0.01	0.4	0.0	0.0	0.06	0.0	0.0	0.0	0.02	0.12	0.02	0.09	0.07	0.11	3791.89
23339	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.03	0.09	0.0	0.0	0.0	0.11	0.0	0.24	0.15	0.26	105.54
23340	0.01	0.0	0.0	0.14	0.02	0.25	0.01	0.01	0.01	0.01	0.0	0.03	0.03	0.21	0.03	0.15	0.07	0.0	1751.16
23341	0.02	0.0	0.01	0.1	0.01	0.05	0.0	0.0	0.06	0.01	0.0	0.0	0.0	0.31	0.02	0.22	0.2	0.0	4102.94
23342	0.01	0.0	0.0	0.02	0.12	0.08	0.12	0.0	0.0	0.0	0.0	0.12	0.11	0.12	0.0	0.19	0.1	0.0	361.5
23343	0.0	0.0	0.02	0.08	0.0	0.09	0.04	0.0	0.15	0.0	0.0	0.0	0.0	0.17	0.0	0.31	0.06	0.09	758.81
23344	0.0	0.0	0.01	0.07	0.07	0.04	0.0	0.01	0.02	0.04	0.0	0.0	0.05	0.22	0.08	0.18	0.16	0.04	5943.29
23345	0.0	0.0	0.05	0.08	0.04	0.01	0.0	0.01	0.06	0.02	0.01	0.0	0.12	0.21	0.02	0.26	0.12	0.0	4873.46
23347	0.0	0.0	0.01	0.04	0.02	0.03	0.0	0.0	0.07	0.02	0.01	0.01	0.11	0.27	0.02	0.25	0.13	0.01	1979.16
23349	0.01	0.0	0.0	0.18	0.09	0.11	0.0	0.0	0.01	0.0	0.0	0.0	0.05	0.24	0.01	0.22	0.07	0.0	2543.13
23350	0.0	0.0	0.0	0.21	0.08	0.03	0.0	0.0	0.06	0.01	0.02	0.0	0.01	0.19	0.07	0.12	0.16	0.03	2940.2
23351	0.01	0.0	0.01	0.02	0.04	0.02	0.02	0.01	0.02	0.02	0.01	0.01	0.02	0.21	0.06	0.33	0.12	0.08	1701.87
23352	0.02	0.0	0.0	0.01	0.0	0.37	0.0	0.0	0.04	0.0	0.0	0.0	0.04	0.11	0.07	0.05	0.02	0.29	623.7
23353	0.0	0.0	0.0	0.13	0.0	0.08	0.06	0.0	0.0	0.03	0.0	0.03	0.0	0.06	0.16	0.18	0.27	0.0	166.66
23354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.88	0.04	0.0	623.15
23355	0.0	0.0	0.03	0.02	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.0	0.01	0.04	0.0	289.97
23356	0.0	0.0	0.02	0.04	0.07	0.01	0.01	0.0	0.02	0.0	0.0	0.0	0.15	0.23	0.01	0.25	0.14	0.03	7281.34
23358	0.0	0.0	0.04	0.02	0.04	0.05	0.0	0.0	0.0	0.0	0.0	0.04	0.12	0.09	0.1	0.23	0.15	0.12	201.77
23361	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.75	0.0	0.0	0.03	0.0	0.0	0.06	0.0	0.0	0.06	0.0	32.06
23362	0.01	0.0	0.0	0.01	0.11	0.13	0.0	0.0	0.13	0.0	0.0	0.0	0.08	0.16	0.03	0.07	0.25	0.03	372.01
23363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.89
23364	0.0	0.0	0.0	0.04	0.05	0.21	0.0	0.0	0.0	0.0	0.0	0.08	0.22	0.02	0.18	0.05	0.14	0.0	93.18
23365	0.01	0.0	0.01	0.03	0.0	0.03	0.02	0.0	0.03	0.18	0.0	0.0	0.05	0.12	0.02	0.22	0.08	0.2	1435.44
23366	0.0	0.0	0.0	0.13	0.03	0.04	0.0	0.0	0.03	0.01	0.0	0.0	0.03	0.19	0.0	0.14	0.1	0.3	1410.88
23367	0.0	0.0	0.0	0.07	0.02	0.07	0.0	0.0	0.02	0.01	0.0	0.01	0.02	0.19	0.09	0.3	0.12	0.07	6810.36
23368	0.01	0.0	0.0	0.17	0.02	0.09	0.02	0.04	0.0	0.02	0.0	0.01	0.0	0.1	0.0	0.1	0.04	0.4	674.33
23369	0.0	0.0	0.0	0.06	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.47	0.0	0.18	0.0	59.94
23370	0.0	0.0	0.0	0.06	0.03	0.12	0.0	0.01	0.11	0.0	0.0	0.01	0.04	0.34	0.02	0.13	0.1	0.02	1296.58
23371	0.0	0.0	0.0	0.02	0.0	0.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.57	0.0	0.0	0.0	28.8
23372	0.02	0.0	0.01	0.07	0.02	0.32	0.01	0.0	0.05	0.01	0.0	0.02	0.06	0.17	0.0	0.1	0.08	0.04	4087.16
23373	0.02	0.0	-0.0	0.07	0.08	0.12	0.0	0.0	0.01	0.0	0.02	0.02	0.18	0.14	0.01	0.19	0.14	0.0	4520.48
23374	0.0	0.0	0.01	0.18	0.01	0.01	0.11	0.0	0.01	0.03	0.03	0.0	0.32	0.1	0.0	0.13	0.07	0.0	981.81
23375	0.0	0.0	0.02	0.25	0.02	0.03	0.0	0.0	0.0	0.0	0.05	0.0	0.22	0.17	0.0	0.14	0.1	0.0	125.9
23376	0.0	0.0	0.0	0.25	0.0	0.09	0.0	0.0	0.01	0.0	0.06	0.0	0.02	0.15	0.0	0.16	0.01	0.26	628.71
23377	0.0	0.0	0.0	0.03	0.0	0.32	0.0	0.0	0.24	0.0	0.05	0.03	0.13	0.04	0.11	0.0	0.06	0.0	147.99
23378	0.01	0.0	0.01	0.09	0.08	0.07	0.01	0.02	0.03	0.02	0.0	0.0	0.04	0.17	0.0	0.1	0.36	0.0	821.46
